City,Amount,Product_Category,Sales_Rep,Discount,Customer_segmentation,After_dicouont,Loss,Month_Formatted,Spend,Channel
Chennai,6501.01,Apparel,Dr. Tiffany Lawrence,0.22,Online,5070.79,1430.22,01-11-2023,,TV
Chennai,4105.02,Electronics,Joseph Peters,0.12,Online,3612.42,492.6,01-11-2023,,TV
Chennai,1176.96,Groceries,Rhonda Hansen,0.11,Online,1047.49,129.47,01-11-2023,,TV
Chennai,5069.52,Electronics,Tommy Lester,0.16,Wholesale,4258.4,811.12,01-11-2023,,TV
Chennai,2665.31,Electronics,Daniel Duncan,0.24,Wholesale,2025.64,639.67,01-11-2023,,TV
Chennai,590.41,Home Decor,Courtney Mccall,0.1,Online,531.37,59.04,01-11-2023,,TV
Chennai,1145.93,Home Decor,Anna Mason,0.19,Wholesale,928.2,217.73,01-11-2023,,TV
Chennai,6151.89,Groceries,Dr. Victor Brown PhD,0.22,Retail,4798.47,1353.42,01-11-2023,,TV
Chennai,5323.39,Electronics,Bobby Barnes,0.09,Wholesale,4844.28,479.11,01-11-2023,,TV
Chennai,8513.36,Electronics,Morgan Thompson,0.09,Wholesale,7747.16,766.2,01-11-2023,,TV
Chennai,8703.57,Home Decor,Richard Berry,0.05,Wholesale,8268.39,435.18,01-11-2023,,TV
Chennai,1923.66,Electronics,Janet Williams,0.15,Online,1635.11,288.55,01-11-2023,,TV
Chennai,9652.16,Groceries,Kevin Rodriguez,0.24,Wholesale,7335.64,2316.52,01-11-2023,,TV
Chennai,6193.76,Groceries,Derek Walsh,0,Online,6193.76,0,01-11-2023,,TV
Chennai,3692.73,Groceries,Kimberly Gibson,0.01,Online,3655.8,36.93,01-11-2023,,TV
Chennai,1295.41,Home Decor,Brenda Roberson,0.11,Retail,1152.91,142.5,01-11-2023,,TV
Chennai,7980.29,Home Decor,Amanda Castro,0.13,Retail,6942.85,1037.44,01-11-2023,,TV
Hyderabad,5609.64,Electronics,Justin Paul,0.24,Online,4263.33,1346.31,01-11-2023,15194.25,TV
Hyderabad,6719.1,Apparel,Ronald Jones,0.02,Retail,6584.72,134.38,01-11-2023,,TV
Hyderabad,8012.44,Home Decor,Scott Garcia,0.24,Online,6089.45,1922.99,01-11-2023,,TV
Hyderabad,6954.84,Groceries,James Evans,0.05,Online,6607.1,347.74,01-11-2023,,TV
Hyderabad,6372.18,Apparel,Robert Hughes,0.02,Wholesale,6244.74,127.44,01-11-2023,,TV
Hyderabad,9798.27,Home Decor,David Lewis,0.08,Online,9014.41,783.86,01-11-2023,,TV
Hyderabad,3708.04,Electronics,Theresa James,0.13,Online,3225.99,482.05,01-11-2023,,TV
Hyderabad,4362.1,Apparel,Andre Navarro,0.07,Online,4056.75,305.35,01-11-2023,,TV
Hyderabad,5226.78,Groceries,Harold Rodriguez,0.01,Online,5174.51,52.27,01-11-2023,,TV
Hyderabad,741.96,Groceries,Mary Fernandez,0.09,Retail,675.18,66.78,01-11-2023,,TV
Hyderabad,5644.46,Groceries,Steven Petty,0.15,Wholesale,4797.79,846.67,01-11-2023,,TV
Hyderabad,6625.48,Home Decor,Angela Chavez,0.08,Retail,6095.44,530.04,01-11-2023,,TV
Hyderabad,9486.44,Home Decor,George Williams,0.22,Wholesale,7399.42,2087.02,01-11-2023,,TV
Hyderabad,8526.14,Apparel,Jillian Mason,0.25,Online,6394.61,2131.54,01-11-2023,,TV
Hyderabad,2159.52,Home Decor,Raymond Taylor,0.22,Online,1684.43,475.09,01-11-2023,,TV
Hyderabad,5956.65,Electronics,Daniel May,0.07,Retail,5539.68,416.97,01-11-2023,,TV
Hyderabad,9767.13,Home Decor,Adam Martin,0.25,Online,7325.35,2441.78,01-11-2023,,TV
Hyderabad,581.12,Groceries,Patricia Liu,0.09,Retail,528.82,52.3,01-11-2023,,TV
Hyderabad,1800.37,Apparel,Andrew Padilla,0,Online,1800.37,0,01-11-2023,,TV
Hyderabad,4505.53,Apparel,James Jones,0.04,Retail,4325.31,180.22,01-11-2023,,TV
Hyderabad,586.23,Home Decor,Nathan Golden,0.16,Wholesale,492.43,93.8,01-11-2023,,TV
Hyderabad,2787.11,Apparel,James Fernandez,0.05,Online,2647.75,139.36,01-11-2023,,TV
Hyderabad,9854.99,Electronics,Jake Smith,0.24,Wholesale,7489.79,2365.2,01-11-2023,,TV
Hyderabad,3109.4,Groceries,Arthur Gilbert,0.05,Wholesale,2953.93,155.47,01-11-2023,,TV
Hyderabad,1501.73,Groceries,Jonathan Melendez,0.01,Wholesale,1486.71,15.02,01-11-2023,,TV
Kochi,8382.94,Groceries,Brent Wolfe,0.08,Wholesale,7712.3,670.64,01-11-2023,12619.24,Digital
Kochi,1273.57,Electronics,Richard Gross,0.21,Retail,1006.12,267.45,01-11-2023,,Digital
Kochi,2836.98,Groceries,Makayla Mosley,0.22,Retail,2212.84,624.14,01-11-2023,,Digital
Kochi,1293.73,Apparel,Bradley Marshall,0.19,Retail,1047.92,245.81,01-11-2023,,Digital
Kochi,4569.39,Groceries,Michael Frazier,0.02,Retail,4478,91.39,01-11-2023,,Digital
Kochi,7001.48,Electronics,Gregory Mendoza,0.22,Online,5461.15,1540.33,01-11-2023,,Digital
Kochi,8827.44,Apparel,Darren Wright,0.2,Online,7061.95,1765.49,01-11-2023,,Digital
Kochi,9302.24,Apparel,Yvonne Torres,0.17,Online,7720.86,1581.38,01-11-2023,,Digital
Kochi,4937.08,Home Decor,Daniel Coleman,0.22,Wholesale,3850.92,1086.16,01-11-2023,,Digital
Kochi,8270.34,Groceries,Autumn Mckee,0.14,Wholesale,7112.49,1157.85,01-11-2023,,Digital
Kochi,2681.17,Home Decor,Thomas Peterson,0.18,Retail,2198.56,482.61,01-11-2023,,Digital
Kochi,3283.75,Electronics,Brittany Alexander,0.08,Wholesale,3021.05,262.7,01-11-2023,,Digital
Kochi,5588.03,Apparel,Robert Crawford,0.1,Online,5029.23,558.8,01-11-2023,,Digital
Kochi,1138.52,Home Decor,Daniel Moore,0.08,Online,1047.44,91.08,01-11-2023,,Digital
Kochi,5772.4,Home Decor,Alex Butler,0,Online,5772.4,0,01-11-2023,,Digital
Kochi,1979.91,Electronics,Stephen Hatfield,0.22,Online,1544.33,435.58,01-11-2023,,Digital
Kochi,8969.92,Home Decor,Maurice Fox,0,Wholesale,8969.92,0,01-11-2023,,Digital
Kochi,6309.85,Apparel,Emily Rodriguez,0.13,Retail,5489.57,820.28,01-11-2023,,Digital
Kochi,2821.76,Electronics,Helen Adams,0.21,Retail,2229.19,592.57,01-11-2023,,Digital
Kochi,3714.73,Apparel,Albert Moyer,0.1,Wholesale,3343.26,371.47,01-11-2023,,Digital
Kochi,9303.4,Groceries,Glen Woodard,0.21,Retail,7349.69,1953.71,01-11-2023,,Digital
Kochi,2144.4,Apparel,Carol Murillo,0.23,Online,1651.19,493.21,01-11-2023,,Digital
Kochi,8442.67,Apparel,Bill Smith,0.02,Wholesale,8273.82,168.85,01-11-2023,,Digital
Kochi,8528.12,Apparel,John Dunlap,0.11,Online,7590.03,938.09,01-11-2023,,Digital
Kochi,8538.62,Groceries,Barry Gonzales,0.14,Retail,7343.21,1195.41,01-11-2023,,Digital
Kochi,9839.83,Apparel,Christopher Schmidt,0.19,Online,7970.26,1869.57,01-11-2023,,Digital
Kochi,8982.16,Electronics,Christopher Hickman,0.02,Retail,8802.52,179.64,01-11-2023,,Digital
Kochi,4736.61,Apparel,Troy Thompson,0.15,Online,4026.12,710.49,01-11-2023,,Digital
Bangalore,1205.85,Home Decor,Wendy Cantu,0.05,Online,1145.56,60.29,01-12-2023,9685.65,TV
Bangalore,4217.04,Groceries,Rebecca Gomez,0.18,Online,3457.97,759.07,01-12-2023,,TV
Bangalore,6259.5,Home Decor,Cory Livingston,0.14,Retail,5383.17,876.33,01-12-2023,,TV
Bangalore,5925.23,Electronics,Angela Hester,0.13,Retail,5154.95,770.28,01-12-2023,,TV
Bangalore,6865.46,Electronics,Kayla Lyons,0.15,Wholesale,5835.64,1029.82,01-12-2023,,TV
Bangalore,2321.47,Groceries,Jenna Jones,0.15,Online,1973.25,348.22,01-12-2023,,TV
Bangalore,6353,Apparel,Scott Schmitt,0.2,Online,5082.4,1270.6,01-12-2023,,TV
Bangalore,8596.42,Groceries,Jason Lambert,0.24,Online,6533.28,2063.14,01-12-2023,,TV
Bangalore,1857.69,Home Decor,Eric Williams,0.15,Retail,1579.04,278.65,01-12-2023,,TV
Bangalore,941.86,Home Decor,Bruce Williams,0.01,Retail,932.44,9.42,01-12-2023,,TV
Bangalore,8218.89,Electronics,Zachary Meyer,0.19,Retail,6657.3,1561.59,01-12-2023,,TV
Bangalore,6593.29,Groceries,David Johnson,0.05,Wholesale,6263.63,329.66,01-12-2023,,TV
Bangalore,4416.53,Apparel,Daniel Wilson,0,Online,4416.53,0,01-12-2023,,TV
Bangalore,7501.25,Home Decor,Willie Ross,0.09,Online,6826.14,675.11,01-12-2023,,TV
Bangalore,8697.64,Electronics,Jennifer Moreno,0.16,Wholesale,7306.02,1391.62,01-12-2023,,TV
Bangalore,4945.95,Home Decor,David Rodriguez,0.07,Wholesale,4599.73,346.22,01-12-2023,,TV
Bangalore,7510.56,Groceries,Jared Fuller,0.11,Wholesale,6684.4,826.16,01-12-2023,,TV
Bangalore,4067.85,Apparel,Daniel Barber,0.06,Online,3823.78,244.07,01-12-2023,,TV
Bangalore,8151.43,Groceries,Megan Bradley,0.21,Online,6439.63,1711.8,01-12-2023,,TV
Bangalore,4297.87,Apparel,Nicholas Baker,0.25,Retail,3223.4,1074.47,01-12-2023,,TV
Bangalore,2314.02,Groceries,Lisa Morrison,0.14,Retail,1990.06,323.96,01-12-2023,,TV
Chennai,7583.5,Home Decor,Christine Rodriguez,0.13,Online,6597.65,985.86,01-12-2023,6664.2,Outdoor
Chennai,2941.8,Electronics,Jessica Kirby,0.21,Wholesale,2324.02,617.78,01-12-2023,,Outdoor
Chennai,1883.79,Electronics,George Mckinney,0.11,Wholesale,1676.57,207.22,01-12-2023,,Outdoor
Chennai,8625.22,Electronics,Ronald Paul,0.07,Retail,8021.45,603.77,01-12-2023,,Outdoor
Chennai,5396.17,Groceries,Margaret Harper,0.03,Wholesale,5234.28,161.89,01-12-2023,,Outdoor
Chennai,2026.13,Electronics,Connor Hill,0.2,Online,1620.9,405.23,01-12-2023,,Outdoor
Chennai,5421.96,Home Decor,Vanessa Ortiz,0.07,Online,5042.42,379.54,01-12-2023,,Outdoor
Chennai,948.57,Apparel,Michael Jones,0.22,Online,739.88,208.69,01-12-2023,,Outdoor
Chennai,7701.93,Apparel,Joshua Gardner,0.24,Wholesale,5853.47,1848.46,01-12-2023,,Outdoor
Chennai,9250.02,Groceries,Thomas Vasquez,0.16,Online,7770.02,1480,01-12-2023,,Outdoor
Chennai,7271.32,Groceries,Pamela Fields,0.13,Wholesale,6326.05,945.27,01-12-2023,,Outdoor
Chennai,6372,Apparel,Kimberly Young,0.01,Retail,6308.28,63.72,01-12-2023,,Outdoor
Chennai,8351.31,Apparel,Amanda Fernandez,0.04,Online,8017.26,334.05,01-12-2023,,Outdoor
Chennai,3939.99,Home Decor,Linda Wilson,0.21,Online,3112.59,827.4,01-12-2023,,Outdoor
Chennai,6940.95,Electronics,Deanna Price,0.23,Online,5344.53,1596.42,01-12-2023,,Outdoor
Chennai,2599.82,Apparel,Caitlin Grimes,0.09,Online,2365.84,233.98,01-12-2023,,Outdoor
Chennai,856.9,Electronics,Alfred Allison,0.18,Retail,702.66,154.24,01-12-2023,,Outdoor
Chennai,9169.33,Groceries,Cynthia Schwartz,0.12,Wholesale,8069.01,1100.32,01-12-2023,,Outdoor
Chennai,1724.34,Apparel,Donald Chavez,0.1,Retail,1551.91,172.43,01-12-2023,,Outdoor
Chennai,9635.2,Apparel,Kevin Andrews,0.1,Wholesale,8671.68,963.52,01-12-2023,,Outdoor
Chennai,7579.38,Home Decor,Justin Wilcox,0.1,Wholesale,6821.44,757.94,01-12-2023,,Outdoor
Chennai,7465.19,Groceries,Lance Berry,0.08,Online,6867.97,597.22,01-12-2023,,Outdoor
Chennai,4514.07,Groceries,Kim Ramirez,0.11,Wholesale,4017.52,496.55,01-12-2023,,Outdoor
Chennai,9429.37,Home Decor,Amber Morrison,0.05,Retail,8957.9,471.47,01-12-2023,,Outdoor
Chennai,9902.48,Electronics,Pamela Melendez,0.19,Online,8021.01,1881.47,01-12-2023,,Outdoor
Hyderabad,8920.34,Electronics,Thomas Soto,0.13,Retail,7760.7,1159.64,01-12-2023,14781.81,Digital
Hyderabad,2598.63,Home Decor,Glenda Owens,0.18,Online,2130.88,467.75,01-12-2023,,Digital
Hyderabad,3474.76,Groceries,Frank Cardenas,0.16,Retail,2918.8,555.96,01-12-2023,,Digital
Hyderabad,6215,Home Decor,Randy Chang,0.2,Retail,4972,1243,01-12-2023,,Digital
Hyderabad,6330.88,Home Decor,Nicole White,0.05,Retail,6014.34,316.54,01-12-2023,,Digital
Hyderabad,3836.53,Electronics,Steven Delgado,0.06,Wholesale,3606.34,230.19,01-12-2023,,Digital
Hyderabad,7273.44,Electronics,James Terry,0.01,Retail,7200.71,72.73,01-12-2023,,Digital
Hyderabad,4367.76,Apparel,Anthony Collier,0.23,Wholesale,3363.18,1004.58,01-12-2023,,Digital
Hyderabad,7853.36,Home Decor,Jacob Nielsen,0.02,Online,7696.29,157.07,01-12-2023,,Digital
Hyderabad,9342.42,Electronics,Matthew David,0.23,Wholesale,7193.66,2148.76,01-12-2023,,Digital
Hyderabad,2871.47,Home Decor,Jennifer Randolph,0.15,Wholesale,2440.75,430.72,01-12-2023,,Digital
Hyderabad,4362.59,Apparel,Kyle Wilson,0.03,Wholesale,4231.71,130.88,01-12-2023,,Digital
Hyderabad,6759.28,Electronics,Lisa Johnson,0.01,Retail,6691.69,67.59,01-12-2023,,Digital
Hyderabad,1069.92,Apparel,Jennifer Baxter,0.01,Wholesale,1059.22,10.7,01-12-2023,,Digital
Hyderabad,3757.34,Apparel,Lisa Gonzalez,0.03,Online,3644.62,112.72,01-12-2023,,Digital
Hyderabad,9238.71,Home Decor,Richard Hernandez,0.17,Retail,7668.13,1570.58,01-12-2023,,Digital
Hyderabad,5371.35,Apparel,Shannon Horn,0.22,Wholesale,4189.65,1181.7,01-12-2023,,Digital
Hyderabad,2218.04,Electronics,Rita Coffey,0.05,Retail,2107.14,110.9,01-12-2023,,Digital
Hyderabad,7297.89,Apparel,Rebekah Manning,0.22,Retail,5692.35,1605.54,01-12-2023,,Digital
Hyderabad,624.6,Apparel,Ian Villa,0.03,Online,605.86,18.74,01-12-2023,,Digital
Hyderabad,8648.32,Home Decor,Emily Anderson,0.12,Retail,7610.52,1037.8,01-12-2023,,Digital
Hyderabad,7658.6,Home Decor,Melissa Fleming,0.19,Online,6203.47,1455.13,01-12-2023,,Digital
Hyderabad,4818.28,Home Decor,Krystal Wells,0.15,Wholesale,4095.54,722.74,01-12-2023,,Digital
Kochi,8116.9,Groceries,Brandon Dalton,0.16,Wholesale,6818.2,1298.7,01-12-2023,12752.85,Outdoor
Kochi,6518.51,Home Decor,Brian Schmitt,0.07,Online,6062.21,456.3,01-12-2023,,Outdoor
Kochi,3644.81,Electronics,Gerald Wilson,0.13,Retail,3170.98,473.83,01-12-2023,,Outdoor
Kochi,1559.65,Home Decor,Joseph Rowe,0.13,Wholesale,1356.9,202.75,01-12-2023,,Outdoor
Kochi,3085.48,Groceries,William Hicks,0.17,Retail,2560.95,524.53,01-12-2023,,Outdoor
Kochi,3160.57,Home Decor,Mark Phillips,0.09,Retail,2876.12,284.45,01-12-2023,,Outdoor
Kochi,583.05,Groceries,Jennifer Perez,0.19,Retail,472.27,110.78,01-12-2023,,Outdoor
Kochi,2315.63,Apparel,Alexis Moss,0.11,Online,2060.91,254.72,01-12-2023,,Outdoor
Kochi,3751.32,Home Decor,Anna Schmidt,0.12,Retail,3301.16,450.16,01-12-2023,,Outdoor
Kochi,1306.74,Home Decor,Douglas Moreno,0.08,Wholesale,1202.2,104.54,01-12-2023,,Outdoor
Kochi,1368.51,Apparel,Michael Coleman,0.12,Retail,1204.29,164.22,01-12-2023,,Outdoor
Kochi,6472.31,Electronics,Ashley Lamb,0.01,Wholesale,6407.59,64.72,01-12-2023,,Outdoor
Kochi,8805.22,Apparel,Kelsey Marshall,0.14,Wholesale,7572.49,1232.73,01-12-2023,,Outdoor
Kochi,3683.59,Groceries,Lori Knight DDS,0.23,Online,2836.36,847.23,01-12-2023,,Outdoor
Kochi,5784.34,Home Decor,Joseph Mitchell Jr.,0.06,Online,5437.28,347.06,01-12-2023,,Outdoor
Kochi,676.6,Electronics,Derek Watson,0.18,Online,554.81,121.79,01-12-2023,,Outdoor
Kochi,7845.96,Home Decor,Donald Taylor,0.11,Online,6982.9,863.06,01-12-2023,,Outdoor
Kochi,4228.62,Groceries,Robert Thomas,0.25,Wholesale,3171.47,1057.16,01-12-2023,,Outdoor
Kochi,7445.56,Home Decor,Jordan Mora,0.03,Online,7222.19,223.37,01-12-2023,,Outdoor
Kochi,2241.26,Home Decor,Michael Noble,0.03,Wholesale,2174.02,67.24,01-12-2023,,Outdoor
Kochi,5389.94,Home Decor,Nicole Allen,0.13,Online,4689.25,700.69,01-12-2023,,Outdoor
Kochi,4195,Electronics,Wesley Brown,0.07,Online,3901.35,293.65,01-12-2023,,Outdoor
Kochi,6346.43,Apparel,Joshua Palmer,0.1,Online,5711.79,634.64,01-12-2023,,Outdoor
Kochi,4136.91,Apparel,Edward Landry,0.24,Wholesale,3144.05,992.86,01-12-2023,,Outdoor
Kochi,9860.93,Home Decor,Dawn Bowman,0.12,Wholesale,8677.62,1183.31,01-12-2023,,Outdoor
Kochi,6729.33,Apparel,Yesenia Bentley,0.19,Retail,5450.76,1278.57,01-12-2023,,Outdoor
